user_id,forecast_month,n_months_history,segment,spend_forecast,spend_lower,spend_upper,spend_method,count_forecast,count_lower,count_upper,count_method,avg_amount_forecast,hist_avg_spend,hist_avg_count,last_month_spend,last_month_count,spend_pct_change_vs_hist,spend_direction,spend_vs_last_month_pct,confidence,top_category_forecasts,trend_summary,confidence_note,account_ids,primary_account_id,account_count,per_account_forecasts
USR936rw,2025-02,20,Healthy Active User,4445.12,0.0,15789.16,prophet,3,1,4,prophet,1481.71,2719.86,2.4,252.48,3,63.4,increasing,1660.6,high,"{""Shopping"": {""forecast"": 21347.46, ""lower"": 17077.97, ""upper"": 25616.95, ""hist_avg"": 8986.37, ""data_points"": 5}, ""Medical/Dental"": {""forecast"": 678.65, ""lower"": 542.92, ""upper"": 814.38, ""hist_avg"": 776.7, ""data_points"": 5}, ""Fitness"": {""forecast"": 631.26, ""lower"": 505.01, ""upper"": 757.52, ""hist_avg"": 712.28, ""data_points"": 4}}",Your spending is forecast to increasing by 63% vs your historical average.,Based on 20 months of data using prophet.,[5545303440124674],5545303440124674,1,"[{""account_id"": 5545303440124674, ""account_name"": ""Mastercard"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 198.93, ""spend_lower"": 159.15, ""spend_upper"": 238.72, ""hist_avg_spend"": 2719.86, ""n_months"": 20}]"
USR940yP,2025-11,25,Single-Tasker,25.25,19.21,31.12,prophet,2,2,2,prophet,12.62,28.22,2.0,4.22,1,-10.5,decreasing,498.3,high,"{""Finance"": {""forecast"": 16.72, ""lower"": 13.38, ""upper"": 20.06, ""hist_avg"": 28.22, ""data_points"": 25}}",Your spending is forecast to decreasing by 10% vs your historical average.,Based on 25 months of data using prophet.,[9327060056983853],9327060056983853,1,"[{""account_id"": 9327060056983853, ""account_name"": ""Plaid Saving"", ""account_type"": ""savings depository"", ""currency_code"": ""USD"", ""spend_forecast"": 16.72, ""spend_lower"": 13.38, ""spend_upper"": 20.06, ""hist_avg_spend"": 28.22, ""n_months"": 25}]"
USR944dh,2025-02,20,Single-Tasker,5418.23,0.0,99808.87,prophet,2,1,4,prophet,2709.11,17330.33,2.4,1294.4,1,-68.7,decreasing,318.6,high,"{""Shopping"": {""forecast"": 57045.07, ""lower"": 45636.05, ""upper"": 68454.08, ""hist_avg"": 84851.26, ""data_points"": 4}, ""Friend Activities"": {""forecast"": 131.02, ""lower"": 104.81, ""upper"": 157.22, ""hist_avg"": 261.13, ""data_points"": 6}, ""Housing and Utilities"": {""forecast"": 619.18, ""lower"": 495.35, ""upper"": 743.02, ""hist_avg"": 371.13, ""data_points"": 4}}",Your spending is forecast to decreasing by 69% vs your historical average.,Based on 20 months of data using prophet.,[1397334799009989],1397334799009989,1,"[{""account_id"": 1397334799009989, ""account_name"": ""Mastercard"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 731.38, ""spend_lower"": 585.11, ""spend_upper"": 877.66, ""hist_avg_spend"": 17330.33, ""n_months"": 20}]"
USR950fn,2025-11,25,Healthy Active User,3980.95,2388.77,5525.98,prophet,6,4,8,prophet,663.49,3990.72,5.8,500.0,1,-0.2,stable,696.2,high,"{""Finance"": {""forecast"": 2578.5, ""lower"": 2062.8, ""upper"": 3094.2, ""hist_avg"": 2690.61, ""data_points"": 23}, ""Fitness"": {""forecast"": 578.5, ""lower"": 462.8, ""upper"": 694.2, ""hist_avg"": 578.5, ""data_points"": 24}, ""Food and Dining"": {""forecast"": 500.0, ""lower"": 400.0, ""upper"": 600.0, ""hist_avg"": 521.74, ""data_points"": 23}}",Your spending is forecast to remain stable near your historical average of $3991.,Based on 25 months of data using prophet.,[6486997796023848],6486997796023848,1,"[{""account_id"": 6486997796023848, ""account_name"": ""Plaid Credit Card"", ""account_type"": ""credit card credit"", ""currency_code"": ""USD"", ""spend_forecast"": 2328.5, ""spend_lower"": 1862.8, ""spend_upper"": 2794.2, ""hist_avg_spend"": 3990.72, ""n_months"": 25}]"
USR951HI,2025-02,23,Consistent Weekly,867.96,0.0,2551.23,prophet,3,2,4,prophet,289.32,1046.93,2.4,41.41,2,-17.1,decreasing,1996.0,high,"{""Shopping"": {""forecast"": 2279.5, ""lower"": 1823.6, ""upper"": 2735.41, ""hist_avg"": 2627.34, ""data_points"": 3}, ""Housing and Utilities"": {""forecast"": 120.76, ""lower"": 96.61, ""upper"": 144.91, ""hist_avg"": 1352.45, ""data_points"": 5}, ""Gifts"": {""forecast"": 960.85, ""lower"": 768.68, ""upper"": 1153.02, ""hist_avg"": 551.99, ""data_points"": 7}}",Your spending is forecast to decreasing by 17% vs your historical average.,Based on 23 months of data using prophet.,[3294169065588118],3294169065588118,1,"[{""account_id"": 3294169065588118, ""account_name"": ""JCB 15 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 683.31, ""spend_lower"": 546.65, ""spend_upper"": 819.97, ""hist_avg_spend"": 1046.93, ""n_months"": 23}]"
USR953VW,2025-02,21,Single-Tasker,11173.82,0.0,37404.75,prophet,2,0,3,prophet,5586.91,6744.23,2.1,14.75,1,65.7,increasing,75654.7,high,"{""Shopping"": {""forecast"": 15818.95, ""lower"": 12655.16, ""upper"": 18982.75, ""hist_avg"": 31458.71, ""data_points"": 4}, ""Housing and Utilities"": {""forecast"": 2934.21, ""lower"": 2347.37, ""upper"": 3521.05, ""hist_avg"": 2500.97, ""data_points"": 3}, ""Travel"": {""forecast"": 340.6, ""lower"": 272.48, ""upper"": 408.72, ""hist_avg"": 431.98, ""data_points"": 6}}",Your spending is forecast to increasing by 66% vs your historical average.,Based on 21 months of data using prophet.,[5730630380168543],5730630380168543,1,"[{""account_id"": 5730630380168543, ""account_name"": ""Mastercard"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 169.29, ""spend_lower"": 135.43, ""spend_upper"": 203.15, ""hist_avg_spend"": 6744.23, ""n_months"": 21}]"
USR961UU,2025-01,22,Single-Tasker,2982.91,0.0,11566.13,prophet,1,0,3,prophet,2982.91,2050.48,2.2,49.15,1,45.5,increasing,5969.0,high,"{""Shopping"": {""forecast"": 12910.44, ""lower"": 10328.36, ""upper"": 15492.53, ""hist_avg"": 9495.38, ""data_points"": 4}, ""Fitness"": {""forecast"": 492.8, ""lower"": 394.24, ""upper"": 591.36, ""hist_avg"": 487.21, ""data_points"": 5}, ""Friend Activities"": {""forecast"": 177.69, ""lower"": 142.15, ""upper"": 213.23, ""hist_avg"": 202.41, ""data_points"": 7}}",Your spending is forecast to increasing by 46% vs your historical average.,Based on 22 months of data using prophet.,[7343538510695578],7343538510695578,1,"[{""account_id"": 7343538510695578, ""account_name"": ""Mastercard"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 69.1, ""spend_lower"": 55.28, ""spend_upper"": 82.92, ""hist_avg_spend"": 2050.48, ""n_months"": 22}]"
USR964lF,2025-01,22,Single-Tasker,2585.24,94.95,4901.99,prophet,4,2,5,prophet,646.31,1208.32,2.6,7775.58,3,114.0,increasing,-66.8,high,"{""Housing and Utilities"": {""forecast"": 3718.04, ""lower"": 2974.43, ""upper"": 4461.65, ""hist_avg"": 2626.44, ""data_points"": 4}, ""Shopping"": {""forecast"": 7154.32, ""lower"": 5723.46, ""upper"": 8585.18, ""hist_avg"": 7154.32, ""data_points"": 1}, ""Travel"": {""forecast"": 287.08, ""lower"": 229.67, ""upper"": 344.5, ""hist_avg"": 392.51, ""data_points"": 7}}",Your spending is forecast to increasing by 114% vs your historical average.,Based on 22 months of data using prophet.,[8415044179987075],8415044179987075,1,"[{""account_id"": 8415044179987075, ""account_name"": ""VISA 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 5861.47, ""spend_lower"": 4689.17, ""spend_upper"": 7033.76, ""hist_avg_spend"": 1208.32, ""n_months"": 22}]"
USR964ub,2025-11,25,Healthy Active User,3980.95,2302.54,5721.77,prophet,6,4,8,prophet,663.49,3990.72,5.8,500.0,1,-0.2,stable,696.2,high,"{""Finance"": {""forecast"": 2578.5, ""lower"": 2062.8, ""upper"": 3094.2, ""hist_avg"": 2690.61, ""data_points"": 23}, ""Fitness"": {""forecast"": 578.5, ""lower"": 462.8, ""upper"": 694.2, ""hist_avg"": 578.5, ""data_points"": 24}, ""Food and Dining"": {""forecast"": 500.0, ""lower"": 400.0, ""upper"": 600.0, ""hist_avg"": 521.74, ""data_points"": 23}}",Your spending is forecast to remain stable near your historical average of $3991.,Based on 25 months of data using prophet.,[5326666390096885],5326666390096885,1,"[{""account_id"": 5326666390096885, ""account_name"": ""Plaid Credit Card"", ""account_type"": ""credit card credit"", ""currency_code"": ""USD"", ""spend_forecast"": 2328.5, ""spend_lower"": 1862.8, ""spend_upper"": 2794.2, ""hist_avg_spend"": 3990.72, ""n_months"": 25}]"
USR977PC,2025-02,21,Single-Tasker,6342.48,0.0,46314.59,prophet,2,0,3,prophet,3171.24,7624.7,1.9,28.79,1,-16.8,decreasing,21930.1,high,"{""Shopping"": {""forecast"": 26998.21, ""lower"": 21598.57, ""upper"": 32397.86, ""hist_avg"": 31322.18, ""data_points"": 5}, ""Gifts"": {""forecast"": 127.23, ""lower"": 101.78, ""upper"": 152.67, ""hist_avg"": 191.97, ""data_points"": 5}, ""Fitness"": {""forecast"": 857.99, ""lower"": 686.39, ""upper"": 1029.59, ""hist_avg"": 857.99, ""data_points"": 1}}",Your spending is forecast to decreasing by 17% vs your historical average.,Based on 21 months of data using prophet.,[9363704747859931],9363704747859931,1,"[{""account_id"": 9363704747859931, ""account_name"": ""VISA 16 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 26.74, ""spend_lower"": 21.39, ""spend_upper"": 32.09, ""hist_avg_spend"": 7624.7, ""n_months"": 21}]"
USR978oc,2025-12,4,Low Activity/Trial,2048.24,0.0,4252.55,prophet,21,0,45,prophet,97.54,2130.68,24.5,24.32,2,-3.9,stable,8322.0,medium,"{""Other"": {""forecast"": 3141.32, ""lower"": 2513.05, ""upper"": 3769.58, ""hist_avg"": 2537.25, ""data_points"": 3}, ""Shopping"": {""forecast"": 215.41, ""lower"": 172.33, ""upper"": 258.5, ""hist_avg"": 222.88, ""data_points"": 2}, ""Groceries"": {""forecast"": 167.54, ""lower"": 134.03, ""upper"": 201.05, ""hist_avg"": 173.14, ""data_points"": 2}}",Your spending is forecast to remain stable near your historical average of $2131.,Based on 4 months of data using prophet.,[8923284005861578],8923284005861578,1,"[{""account_id"": 8923284005861578, ""account_name"": ""Lopende rekening"", ""account_type"": ""CHECKING"", ""currency_code"": ""EUR"", ""spend_forecast"": 2098.39, ""spend_lower"": 1678.71, ""spend_upper"": 2518.06, ""hist_avg_spend"": 2130.68, ""n_months"": 4}]"
USR979Po,2025-01,19,Single-Tasker,574.65,56.33,1111.36,prophet,2,0,3,prophet,287.32,572.87,2.3,265.5,1,0.3,stable,116.4,high,"{""Fitness"": {""forecast"": 567.44, ""lower"": 453.95, ""upper"": 680.92, ""hist_avg"": 511.39, ""data_points"": 7}, ""Gifts"": {""forecast"": 786.96, ""lower"": 629.57, ""upper"": 944.35, ""hist_avg"": 556.16, ""data_points"": 3}, ""Medical/Dental"": {""forecast"": 395.08, ""lower"": 316.06, ""upper"": 474.09, ""hist_avg"": 379.35, ""data_points"": 4}}",Your spending is forecast to remain stable near your historical average of $573.,Based on 19 months of data using prophet.,[8642594610423557],8642594610423557,1,"[{""account_id"": 8642594610423557, ""account_name"": ""VISA 13 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 626.48, ""spend_lower"": 501.19, ""spend_upper"": 751.78, ""hist_avg_spend"": 572.87, ""n_months"": 19}]"
USR980UY,2025-11,19,Consistent Weekly,3219.34,3217.32,3221.12,prophet,6,5,7,prophet,536.56,3217.97,5.3,3219.35,6,0.0,stable,-0.0,high,"{""Finance"": {""forecast"": 3210.0, ""lower"": 2568.0, ""upper"": 3852.0, ""hist_avg"": 3210.0, ""data_points"": 19}, ""Food and Dining"": {""forecast"": 8.73, ""lower"": 6.98, ""upper"": 10.47, ""hist_avg"": 7.97, ""data_points"": 19}}",Your spending is forecast to remain stable near your historical average of $3218.,Based on 19 months of data using prophet.,[8659550460875009],8659550460875009,1,"[{""account_id"": 8659550460875009, ""account_name"": ""Basic"", ""account_type"": ""CHECKING"", ""currency_code"": ""GBP"", ""spend_forecast"": 3218.73, ""spend_lower"": 2574.98, ""spend_upper"": 3862.47, ""hist_avg_spend"": 3217.97, ""n_months"": 19}]"
USR981Is,2025-02,19,Single-Tasker,7229.87,0.0,17443.72,prophet,2,1,3,prophet,3614.93,2945.24,2.4,4735.03,1,145.5,increasing,52.7,high,"{""Shopping"": {""forecast"": 8993.05, ""lower"": 7194.44, ""upper"": 10791.66, ""hist_avg"": 6460.23, ""data_points"": 7}, ""Personal Hygiene"": {""forecast"": 1174.17, ""lower"": 939.34, ""upper"": 1409.01, ""hist_avg"": 745.78, ""data_points"": 4}, ""Housing and Utilities"": {""forecast"": 44.24, ""lower"": 35.39, ""upper"": 53.09, ""hist_avg"": 373.36, ""data_points"": 6}}",Your spending is forecast to increasing by 146% vs your historical average.,Based on 19 months of data using prophet.,[5749789658974242],5749789658974242,1,"[{""account_id"": 5749789658974242, ""account_name"": ""Discover"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 2919.64, ""spend_lower"": 2335.71, ""spend_upper"": 3503.56, ""hist_avg_spend"": 2945.24, ""n_months"": 19}]"
USR981sU,2025-10,24,Single-Tasker,1000.0,1000.0,1000.0,prophet,1,1,1,prophet,1000.0,1000.0,1.0,1000.0,1,0.0,stable,0.0,high,"{""Finance"": {""forecast"": 1000.0, ""lower"": 800.0, ""upper"": 1200.0, ""hist_avg"": 1000.0, ""data_points"": 24}}",Your spending is forecast to remain stable near your historical average of $1000.,Based on 24 months of data using prophet.,[5300673133886394],5300673133886394,1,"[{""account_id"": 5300673133886394, ""account_name"": ""Plaid CD"", ""account_type"": ""cd depository"", ""currency_code"": ""USD"", ""spend_forecast"": 1000.0, ""spend_lower"": 800.0, ""spend_upper"": 1200.0, ""hist_avg_spend"": 1000.0, ""n_months"": 24}]"
USR985cj,2025-01,24,Single-Tasker,0.0,0.0,53858.99,prophet,2,1,4,prophet,0.0,14260.26,2.6,2097.91,2,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 40713.57, ""lower"": 32570.86, ""upper"": 48856.28, ""hist_avg"": 54907.49, ""data_points"": 6}, ""Housing and Utilities"": {""forecast"": 1518.71, ""lower"": 1214.97, ""upper"": 1822.45, ""hist_avg"": 1524.75, ""data_points"": 3}, ""Medical/Dental"": {""forecast"": 220.71, ""lower"": 176.57, ""upper"": 264.86, ""hist_avg"": 404.05, ""data_points"": 6}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 24 months of data using prophet.,[3915401555195700],3915401555195700,1,"[{""account_id"": 3915401555195700, ""account_name"": ""VISA 13 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 1159.83, ""spend_lower"": 927.86, ""spend_upper"": 1391.79, ""hist_avg_spend"": 14260.26, ""n_months"": 24}]"
USR986Sg,2025-11,25,Single-Tasker,25.25,19.63,31.32,prophet,2,2,2,prophet,12.62,28.22,2.0,4.22,1,-10.5,decreasing,498.3,high,"{""Finance"": {""forecast"": 16.72, ""lower"": 13.38, ""upper"": 20.06, ""hist_avg"": 28.22, ""data_points"": 25}}",Your spending is forecast to decreasing by 10% vs your historical average.,Based on 25 months of data using prophet.,[2228591593790193],2228591593790193,1,"[{""account_id"": 2228591593790193, ""account_name"": ""Plaid Saving"", ""account_type"": ""savings depository"", ""currency_code"": ""CAD"", ""spend_forecast"": 16.72, ""spend_lower"": 13.38, ""spend_upper"": 20.06, ""hist_avg_spend"": 28.22, ""n_months"": 25}]"
USR989QU,2025-11,2,Single-Tasker,230.0,184.0,276.0,wma,1,1,1,wma,230.0,230.0,1.0,230.0,1,0.0,stable,0.0,low,"{""Other"": {""forecast"": 230.0, ""lower"": 184.0, ""upper"": 276.0, ""hist_avg"": 230.0, ""data_points"": 2}}",Your spending is forecast to remain stable near your historical average of $230.,Based on 2 months of data using wma. Treat as indicative only.,[4838046973323902],4838046973323902,1,"[{""account_id"": 4838046973323902, ""account_name"": ""Checking account"", ""account_type"": ""SAVINGS"", ""currency_code"": ""EUR"", ""spend_forecast"": 230.0, ""spend_lower"": 184.0, ""spend_upper"": 276.0, ""hist_avg_spend"": 230.0, ""n_months"": 2}]"
USR990MJ,2025-02,23,Healthy Active User,14316.43,0.0,63574.12,prophet,3,1,5,prophet,4772.14,10274.62,3.1,1654.58,3,39.3,increasing,765.3,high,"{""Shopping"": {""forecast"": 95590.73, ""lower"": 76472.58, ""upper"": 114708.87, ""hist_avg"": 43747.66, ""data_points"": 5}, ""Gifts"": {""forecast"": 323.26, ""lower"": 258.61, ""upper"": 387.91, ""hist_avg"": 610.21, ""data_points"": 7}, ""Personal Hygiene"": {""forecast"": 809.87, ""lower"": 647.9, ""upper"": 971.85, ""hist_avg"": 416.38, ""data_points"": 7}}",Your spending is forecast to increasing by 39% vs your historical average.,Based on 23 months of data using prophet.,[1691137074731657],1691137074731657,1,"[{""account_id"": 1691137074731657, ""account_name"": ""Diners Club / Carte Blanche"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 1075.73, ""spend_lower"": 860.59, ""spend_upper"": 1290.88, ""hist_avg_spend"": 10274.62, ""n_months"": 23}]"
USR990wn,2025-02,22,Consistent Weekly,15537.27,0.0,36090.95,prophet,2,1,3,prophet,7768.64,4705.28,2.5,148.28,2,230.2,increasing,10378.3,high,"{""Shopping"": {""forecast"": 58003.33, ""lower"": 46402.66, ""upper"": 69603.99, ""hist_avg"": 43513.9, ""data_points"": 2}, ""Housing and Utilities"": {""forecast"": 3434.47, ""lower"": 2747.58, ""upper"": 4121.36, ""hist_avg"": 1674.84, ""data_points"": 6}, ""Travel"": {""forecast"": 385.4, ""lower"": 308.32, ""upper"": 462.48, ""hist_avg"": 399.55, ""data_points"": 6}}",Your spending is forecast to increasing by 230% vs your historical average.,Based on 22 months of data using prophet.,[5201228488286458],5201228488286458,1,"[{""account_id"": 5201228488286458, ""account_name"": ""Maestro"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 29091.6, ""spend_lower"": 23273.28, ""spend_upper"": 34909.92, ""hist_avg_spend"": 4705.28, ""n_months"": 22}]"
USR992ZI,2025-11,2,Single-Tasker,200.0,160.0,240.0,wma,1,1,1,wma,200.0,200.0,1.0,200.0,1,0.0,stable,0.0,low,"{""Other"": {""forecast"": 200.0, ""lower"": 160.0, ""upper"": 240.0, ""hist_avg"": 200.0, ""data_points"": 2}}",Your spending is forecast to remain stable near your historical average of $200.,Based on 2 months of data using wma. Treat as indicative only.,[6919845120865469],6919845120865469,1,"[{""account_id"": 6919845120865469, ""account_name"": ""Hoiukonto"", ""account_type"": ""SAVINGS"", ""currency_code"": ""EUR"", ""spend_forecast"": 200.0, ""spend_lower"": 160.0, ""spend_upper"": 240.0, ""hist_avg_spend"": 200.0, ""n_months"": 2}]"
USR993dr,2025-01,20,Consistent Weekly,155.39,0.0,738.49,prophet,3,1,4,prophet,51.8,487.8,2.5,337.51,5,-68.1,decreasing,-54.0,high,"{""Fitness"": {""forecast"": 379.46, ""lower"": 303.57, ""upper"": 455.36, ""hist_avg"": 536.5, ""data_points"": 5}, ""Personal Hygiene"": {""forecast"": 607.48, ""lower"": 485.98, ""upper"": 728.98, ""hist_avg"": 865.11, ""data_points"": 3}, ""Gifts"": {""forecast"": 214.66, ""lower"": 171.73, ""upper"": 257.59, ""hist_avg"": 160.72, ""data_points"": 7}}",Your spending is forecast to decreasing by 68% vs your historical average.,Based on 20 months of data using prophet.,[8463244674873742],8463244674873742,1,"[{""account_id"": 8463244674873742, ""account_name"": ""VISA 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 490.14, ""spend_lower"": 392.11, ""spend_upper"": 588.17, ""hist_avg_spend"": 487.8, ""n_months"": 20}]"
USR996DQ,2025-02,21,Healthy Active User,1408.75,0.0,3315.45,prophet,3,1,4,prophet,469.58,1114.9,2.7,373.65,3,26.4,increasing,277.0,high,"{""Housing and Utilities"": {""forecast"": 1849.37, ""lower"": 1479.5, ""upper"": 2219.25, ""hist_avg"": 1263.62, ""data_points"": 4}, ""Shopping"": {""forecast"": 3167.74, ""lower"": 2534.19, ""upper"": 3801.28, ""hist_avg"": 2432.93, ""data_points"": 2}, ""Gifts"": {""forecast"": 2240.07, ""lower"": 1792.06, ""upper"": 2688.09, ""hist_avg"": 2058.18, ""data_points"": 2}}",Your spending is forecast to increasing by 26% vs your historical average.,Based on 21 months of data using prophet.,[3183318773199775],3183318773199775,1,"[{""account_id"": 3183318773199775, ""account_name"": ""Mastercard"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 362.64, ""spend_lower"": 290.11, ""spend_upper"": 435.17, ""hist_avg_spend"": 1114.9, ""n_months"": 21}]"
